"","lon","lat","species"
"1868",-84.619605,33.744873,1
"1869",-84.168218,33.622703,1
"1870",-84.381037,34.134881,1
"1871",-84.348049,33.600307,1
"1872",-84.513662,33.992318,1
"1873",-84.29516,33.764256,1
"1874",-83.376482,33.960736,1
"1875",-84.164605,33.810147,1
"1876",-83.372658,33.948758,1
"1877",-84.259895,33.864503,1
"1878",139.613335,35.349292,1
"1879",117.375022,40.134742,1
"1880",127.013122,36.558717,1
"1881",-83.717187,34.699862,1
"1882",-83.710838,34.694047,1
"1883",-83.711433,34.690878,1
"1884",-83.704353,34.684347,1
"1885",-83.703772,34.684195,1
"1886",139.551861,35.428523,1
"1887",133.57444,33.547274,1
"1888",-84.452837,34.105289,1
"1889",-84.949495,34.502097,1
"1890",-83.730387,34.084295,1
"1891",-83.730233,34.0839,1
"1892",-83.72882,34.080372,1
"1893",-83.72712,34.078933,1
"1894",-83.72712,34.078664,1
"1895",-83.727263,34.078553,1
"1896",135.802408,35.01529,1
"1897",139.460173,35.637854,1
"1898",-83.762662,34.539365,1
"1899",-83.762742,34.539305,1
"1900",-83.762763,34.539297,1
"1901",-83.762763,34.539295,1
"1902",-83.762772,34.539305,1
"1903",-83.762812,34.539345,1
"1904",-83.762812,34.539203,1
"1905",-83.762733,34.539303,1
"1906",-83.762712,34.539312,1
"1907",-83.762672,34.53932,1
"1908",-83.762663,34.539322,1
"1909",-83.762642,34.539388,1
"1910",-83.762413,34.539322,1
"1911",-83.762445,34.539322,1
"1912",-83.762313,34.539495,1
"1913",-83.762472,34.539488,1
"1914",-83.762458,34.539495,1
"1915",-83.762458,34.539597,1
"1916",-83.762453,34.539578,1
"1917",-83.753578,34.653862,1
"1918",-83.730963,34.702312,1
"1919",-83.376205,33.923828,1
"1920",-84.825172,33.63617,1
"1921",-84.32875,33.87402,1
"1923",-84.529578,34.097797,1
"1924",118.819958,32.081471,1
"1925",129.187766,35.824929,1
"1926",-84.276591,33.773508,1
"1927",88.617586,27.333734,1
"1928",-83.379023,33.945048,1
"1929",-83.303917,34.20012,1
"1930",-82.354351,34.394465,1
"1931",-83.311058,33.926422,1
"1932",-84.115172,33.845967,1
"1933",127.110729,37.172876,1
"1934",-84.01485,34.515999,1
"1935",-84.009903,33.897125,1
"1936",-84.462982,33.812732,1
"1937",-84.346271,33.599923,1
"1938",-83.342384,33.920502,1
"1939",-79.194583,36.03732,1
"1940",106.951071,33.724418,1
"1941",139.253744,35.708074,1
"1942",126.587937,36.693847,1
"1943",-83.881645,33.629608,1
"1944",88.510818,27.52998,1
"1946",-83.879215,34.044529,1
"1947",-84.455788,33.959736,1
"1948",140.198773,39.629576,1
"1949",-84.160094,33.969567,1
"1950",127.07505,36.791672,1
"1951",-84.387328,34.464053,1
"1952",-83.830774,34.924736,1
"1953",139.465398,35.631608,1
"1954",139.41544,35.62692,1
"1955",-84.100898,34.058834,1
"1956",-84.0003,34.026399,1
"1957",-84.420832,34.141624,1
"1958",-84.42071,34.141715,1
"1959",-84.457881,33.959534,1
"1960",-84.607162,33.91973,1
"1961",-84.368682,33.760415,1
"1962",-84.634392,34.21747,1
"1963",-84.572822,34.219075,1
"1964",-84.572805,34.219063,1
"1965",-84.572805,34.219063,1
"1966",-84.572655,34.218938,1
"1967",-84.316627,34.952571,1
"1968",-84.187586,34.807962,1
"1969",-84.028205,34.6964,1
"1970",-84.027183,34.696305,1
"1971",-84.000847,34.676608,1
"1972",-83.968413,34.572833,1
"1973",-83.968497,34.572742,1
"1974",-83.96847,34.572862,1
"1975",-83.968437,34.572828,1
"1976",-83.968453,34.57277,1
"1977",-83.968513,34.572778,1
"1978",-83.968488,34.572647,1
"1979",-83.96858,34.57258,1
"1980",-83.968605,34.572578,1
"1981",-83.968522,34.572455,1
"1982",-84.102853,34.057483,1
"1983",137.467434,35.455492,1
"1984",137.46786,35.456507,1
"1985",137.467904,35.456539,1
"1986",-84.434911,34.038195,1
"1987",137.470874,35.456218,1
"1988",137.472496,35.455471,1
"1989",137.468081,35.45515,1
"1990",137.467873,35.456503,1
"1991",120.694307,23.504716,1
"1992",138.206395,36.405809,1
"1993",126.256653,36.800646,1
"1994",-82.820922,34.6745,1
"1995",-84.582908,33.981838,1
"1996",-84.581825,33.981895,1
"1997",-82.823064,34.674126,1
"1998",-84.100961,34.06382,1
"1999",-84.328605,34.074117,1
"2000",-84.571463,33.917776,1
"2001",-83.732731,33.589061,1
"2002",116.987428,40.560238,1
"2003",127.130783,37.391841,1
"2004",127.13081,37.391834,1
"2005",127.131236,37.391907,1
"2006",127.131097,37.391822,1
"2007",127.130977,37.392144,1
"2008",-84.367984,33.760687,1
"2009",127.13103,37.392069,1
"2010",127.13174,37.392365,1
"2011",127.13098,37.39233,1
"2012",127.130571,37.392007,1
"2013",127.130187,37.392783,1
"2014",127.130943,37.392265,1
"2016",120.694228,23.601344,1
"2017",120.694226,23.601364,1
"2018",120.620643,23.85616,1
"2019",-83.494933,34.554142,1
"2020",-84.579386,34.298435,1
"2021",-83.732769,33.516258,1
"2022",-84.19313,34.066945,1
"2023",127.133277,36.787784,1
"2024",-83.904433,33.89308,1
"2025",139.958584,40.029511,1
"2026",127.112964,37.728029,1
"2027",127.112966,37.728032,1
"2028",-84.046722,33.997997,1
"2029",-82.023276,34.147034,1
"2030",-83.881485,33.629428,1
"2031",-84.326308,33.821933,1
"2032",127.133416,36.788051,1
"2033",140.197998,39.627459,1
"2034",139.34793,35.61427,1
"2035",78.012733,30.465218,1
"2036",-84.511109,34.061961,1
"2037",-83.879873,33.628759,1
"2038",-83.87994,33.628526,1
"2039",-83.879563,33.628604,1
"2040",-83.880155,33.629078,1
"2041",-83.880815,33.629126,1
"2042",-84.696903,34.598167,1
"2043",127.06865,37.169722,1
"2044",116.645175,39.998269,1
"2045",135.737854,35.080647,1
"2046",140.19841,39.628715,1
"2047",-83.312729,33.897797,1
"2048",-83.119003,34.062492,1
"2049",-83.377864,33.932669,1
"2050",-83.829637,34.301105,1
"2051",-84.583023,34.054782,1
"2052",-83.810197,34.341408,1
"2053",140.195549,39.621086,1
"2054",-84.181555,34.123172,1
"2055",126.259597,33.332579,1
"2056",-84.288138,33.932803,1
"2057",-84.28823,33.932812,1
"2058",-84.2882,33.932755,1
"2059",-84.288147,33.932738,1
"2060",-84.288383,33.932537,1
"2061",-84.288392,33.93253,1
"2062",120.0978,30.2343,1
"2063",-84.223152,33.897217,1
"2064",-84.28101,33.766874,1
"2065",-84.255891,33.80817,1
"2066",-84.043354,34.048233,1
"2067",-83.382605,33.901025,1
"2068",-84.212104,33.806672,1
"2069",-83.916572,34.735112,1
"2070",-83.914475,34.707353,1
"2071",-83.9151,34.706772,1
"2072",-84.650795,34.017625,1
"2073",-83.306953,33.926726,1
"2074",-76.748267,39.204304,1
"2075",-83.346008,33.911822,1
"2076",-84.457686,33.959104,1
"2077",-84.457468,33.959163,1
"2078",-84.463867,34.220812,1
"2079",128.307982,36.11906,1
"2080",140.199035,39.629763,1
"2081",-84.605888,33.9137,1
"2082",-85.006042,35.403337,1
"2083",-84.355002,33.807799,1
"2084",127.0157,36.71008,1
"2085",-82.821022,34.674483,1
"2086",-82.822358,34.67432,1
"2087",-82.822188,34.673908,1
"2088",-83.297195,33.888305,1
"2089",116.304979,40.13276,1
"2090",-84.491493,33.881866,1
"2091",-84.114136,33.664725,1
"2092",-83.334818,33.890934,1
"2093",-83.626938,33.953308,1
"2094",-84.278962,33.942203,1
"2095",-84.590417,33.926042,1
"2096",-84.014822,34.515829,1
"2097",-84.278878,33.94217,1
"2098",140.198466,39.628873,1
"2099",-84.026111,34.006389,1
"2100",135.671696,35.016209,1
"2101",127.11343,37.727652,1
"2102",-84.423303,34.033168,1
"2103",-84.28961,33.825837,1
"2104",-84.334907,34.174171,1
"2105",-84.336508,34.17208,1
"2106",-84.33732,34.173887,1
"2107",-84.336892,34.174137,1
"2108",-84.336708,34.174267,1
"2109",-84.336655,34.174358,1
"2110",-84.336508,34.174267,1
"2111",-84.336533,34.174237,1
"2112",-84.336045,34.17388,1
"2113",-84.334083,34.174662,1
"2114",-84.33552,34.17215,1
"2115",-84.335188,34.17215,1
"2116",-84.335088,34.172408,1
"2117",-84.334512,34.172037,1
"2118",-84.172578,34.048267,1
"2119",140.202202,39.625357,1
"2120",127.070741,36.214022,1
"2121",-84.621497,34.367287,1
"2122",-84.028105,34.852659,1
"2123",-83.681463,34.724188,1
"2124",-83.735662,33.775692,1
"2125",-83.499234,34.49163,1
"2126",-84.448272,33.910825,1
"2127",135.778815,35.009315,1
"2128",-84.252862,34.059386,1
"2130",-84.272898,33.98918,1
"2131",136.50564,34.726267,1
"2132",-83.388198,33.902188,1
"2133",-84.424347,34.041572,1
"2134",-84.42439,34.041524,1
"2135",-84.902792,34.022296,1
"2136",120.184883,30.268372,1
"2137",-84.125893,33.988701,1
"2138",-84.50753,33.867878,1
"2139",-83.82263,34.516303,1
"2140",-83.83794,34.175278,1
"2141",-83.958525,34.52768,1
"2142",-83.958525,34.52768,1
"2143",-84.373177,34.236559,1
"2144",-84.285888,33.810445,1
"2145",-84.823045,34.177706,1
"2147",-84.321703,33.927047,1
"2148",-84.16945,33.625253,1
"2149",-84.396127,34.179602,1
"2151",-84.324177,33.801436,1
"2152",-84.364885,33.945536,1
"2153",127.1134,37.727671,1
"2154",-84.448964,33.911504,1
"2156",-82.389388,34.330883,1
"2157",139.50829,35.313918,1
"2158",139.480489,35.300652,1
"2159",80.159786,29.902508,1
"2160",-84.283085,33.807061,1
"2161",-84.052033,33.833663,1
"2162",-83.369837,33.957687,1
"2163",-84.295692,34.474031,1
"2164",-84.022188,34.179152,1
"2165",-82.82079,34.650895,1
"2166",-84.119847,34.364349,1
"2167",-84.343543,34.070115,1
"2168",133.688971,33.559823,1
"2169",133.689285,33.560137,1
"2170",136.312833,34.452778,1
"2171",136.312787,34.453275,1
"2172",136.312884,34.453222,1
"2173",120.797407,24.194027,1
"2174",-84.825203,33.636178,1
"2175",-84.825172,33.63617,1
"2176",-84.267683,33.974943,1
"2177",-84.267762,33.974992,1
"2178",126.947603,37.308119,1
"2179",137.19255,36.660288,1
"2180",117.169295,39.103975,1
"2181",128.521393,35.800972,1
"2182",128.525844,35.795803,1
"2183",-83.308389,34.561522,1
"2184",-83.740932,34.383699,1
"2185",-84.42418,34.04504,1
"2186",-85.003219,35.142897,1
"2187",-84.213516,33.942965,1
"2188",-84.039658,33.878412,1
"2189",-83.6717,34.610865,1
"2190",126.402039,33.391197,1
"2191",127.181079,36.815124,1
"2192",100.941903,22.848638,1
"2193",-84.374563,33.790237,1
"2194",-84.372836,33.791447,1
"2195",-84.448142,33.914233,1
"2196",-84.846197,34.250462,1
"2197",-84.846138,34.250405,1
"2198",-84.838862,33.90942,1
"2199",-84.601468,34.319232,1
"2200",-82.623358,34.511125,1
"2201",137.688233,34.714067,1
"2203",-84.291612,33.766545,1
"2204",120.708001,23.665196,1
"2205",-85.05423,35.045208,1
"2206",120.731632,23.650269,1
"2207",120.731629,23.650257,1
"2208",120.733739,23.644352,1
"2209",-85.070878,35.033178,1
"2210",-84.910037,34.0451,1
"2211",-84.042077,33.612565,1
"2212",-84.376434,34.372089,1
"2213",-82.347957,34.776933,1
"2216",-84.61962,34.207901,1
"2217",-82.842238,34.73727,1
"2218",121.340063,24.577558,1
"2219",-81.860367,34.874176,1
"2220",-84.402421,33.8091,1
"2223",127.313364,37.539451,1
"2224",120.840369,23.848651,1
"2225",128.042572,35.710424,1
"2226",120.837395,23.855571,1
"2227",120.836488,23.855797,1
"2228",-83.964339,34.530379,1
"2231",-84.338248,34.172315,1
"2232",-84.337075,34.173563,1
"2233",-84.33667,34.169363,1
"2234",-84.336762,34.16933,1
"2235",-84.335572,34.1694,1
"2236",-84.334022,34.17213,1
"2237",-84.072869,33.591258,1
"2238",-84.38277,34.210434,1
"2239",127.035701,37.686934,1
"2240",126.276428,34.48725,1
"2241",-83.367264,33.954905,1
"2242",103.843033,22.378308,1
"2244",-84.276437,34.076672,1
"2245",120.63118,23.591956,1
"2246",120.627599,23.591454,1
"2247",138.437988,34.958931,1
"2248",139.08905,35.166788,1
"2249",138.43802,34.958922,1
"2250",139.652771,35.889874,1
"2251",-84.379696,34.037606,1
"2252",-84.508688,34.024253,1
"2253",-84.487902,34.018575,1
"2254",-84.446487,34.34708,1
"2255",120.779755,23.741995,1
"2256",119.459918,30.169507,1
"2257",-85.34214,35.013559,1
"2258",-84.324495,33.692708,1
"2259",-82.813722,34.746325,1
"2260",120.732645,23.678153,1
"2261",139.455717,35.631784,1
"2262",-84.69973,34.136922,1
"2263",-84.568854,34.115016,1
"2264",-84.008583,34.058921,1
"2265",-84.009945,34.057906,1
"2266",-83.1363,34.589028,1
"2267",-83.138183,34.59357,1
"2268",-83.138222,34.593263,1
"2269",-83.138053,34.593188,1
"2270",-83.137108,34.584837,1
"2271",-83.136261,34.581192,1
"2272",-83.136069,34.580537,1
"2273",-83.929978,34.205537,1
"2274",-83.92993,34.205555,1
"2275",-84.687775,34.254203,1
"2276",-84.688562,34.254222,1
"2277",-84.688255,34.253997,1
"2278",-84.698962,34.426287,1
"2279",-82.359767,34.775509,1
"2280",-82.359687,34.775449,1
"2281",-84.388887,34.212413,1
"2282",-84.388855,34.212278,1
"2283",127.070647,36.214213,1
"2284",120.883423,23.758612,1
"2285",120.88349,23.754556,1
"2286",139.660649,36.000653,1
"2287",138.939086,35.119423,1
"2288",-83.382308,33.900837,1
"2289",-83.72535,33.969428,1
"2290",127.072032,37.947012,1
"2293",120.68355,22.923363,1
"2294",-82.819122,34.635925,1
"2295",-83.247536,33.454425,1
"2296",-83.247497,33.454456,1
"2297",-84.317938,33.757917,1
"2298",-84.605003,34.30285,1
"2299",127.120147,37.2612,1
"2300",-84.232559,33.806385,1
"2301",-84.317643,33.770821,1
"2302",-84.317213,33.771003,1
"2303",-83.922436,33.861445,1
"2304",-83.923096,33.861572,1
"2305",-83.885033,34.166787,1
"2306",139.565537,35.681345,1
"2307",127.03212,36.684212,1
"2308",103.561813,30.824305,1
"2309",116.888096,25.284682,1
"2310",139.547273,35.42395,1
"2311",-84.346615,33.846595,1
"2312",-84.371846,34.030997,1
"2314",-83.312279,33.920135,1
"2315",-84.378153,33.97487,1
"2316",-85.120942,35.093483,1
"2317",-84.346891,34.250752,1
"2318",-83.380393,33.981496,1
"2319",130.536317,33.522842,1
"2320",127.083387,37.945463,1
"2321",127.049539,36.920558,1
"2322",139.461884,35.640626,1
"2323",-84.363374,33.760386,1
"2324",-84.327451,33.98975,1
"2325",-84.737033,33.856616,1
"2326",-84.524352,33.851456,1
"2327",-84.328833,33.689637,1
"2328",-83.382622,33.979462,1
"2329",-83.930159,34.429564,1
"2330",-84.371874,34.390094,1
"2331",140.051443,35.631943,1
"2332",119.009811,30.201492,1
"2333",-83.38418,33.903306,1
"2334",121.348809,37.511311,1
"2335",121.343176,37.509391,1
"2336",-83.49173,33.880653,1
"2337",-83.378777,33.922505,1
"2338",-84.689431,33.995457,1
"2339",-83.86909,33.619812,1
"2340",-83.869275,33.620007,1
"2342",127.172118,36.715998,1
"2343",-85.349433,35.125186,1
"2344",-85.359365,35.231095,1
"2345",-82.532997,34.578977,1
"2346",-82.78627,34.46622,1
"2347",-82.786155,34.466275,1
"2348",-84.694499,33.937327,1
"2349",126.491687,33.467387,1
"2350",133.213915,35.421649,1
"2351",139.462429,35.637188,1
"2353",-82.821525,34.418111,1
"2354",-84.505378,34.083553,1
"2355",-84.518784,33.88802,1
"2356",-86.077469,36.272819,1
"2357",-83.958659,34.528223,1
"2361",126.23773,33.329575,1
"2362",-82.354085,34.393292,1
"2363",-83.100167,34.49048,1
"2364",-84.529397,34.011239,1
"2365",-82.915351,34.698508,1
"2366",-83.372574,33.95417,1
"2367",-83.87204,33.627633,1
"2368",-83.872136,33.627363,1
"2369",-83.872138,33.627355,1
"2370",-83.872243,33.627328,1
"2371",-84.488457,33.430423,1
"2372",119.918427,28.449757,1
"2373",-84.016789,34.187161,1
"2374",-84.576545,33.983035,1
"2375",-84.227165,34.224915,1
"2376",-83.2657,33.900208,1
"2377",-83.265725,33.900197,1
"2378",-84.156119,33.639678,1
"2379",-84.566132,33.852646,1
"2380",-84.001167,34.226342,1
"2381",102.63755,25.049817,1
"2382",138.252654,36.387569,1
"2383",-82.818464,34.354469,1
"2384",-82.821246,34.672277,1
"2385",-83.393175,33.902553,1
"2386",138.131561,34.794258,1
"2387",-82.821246,34.672291,1
"2388",-84.256587,33.821272,1
"2389",-84.854683,34.465118,1
"2390",-82.839409,34.739033,1
"2391",-82.839991,34.739064,1
"2392",85.358268,28.148121,1
"2393",127.202249,36.821305,1
"2394",120.622723,23.85634,1
"2395",-84.775784,33.727711,1
"2396",-83.017099,34.649403,1
"2397",96.82965,20.016772,1
"2398",-83.73125,33.589759,1
"2399",-83.73069,33.589286,1
"2400",-84.282248,34.076309,1
"2412",103.840637,22.33391,1
"2413",-84.330728,34.235955,1
"2414",-84.33048,34.236162,1
"2415",-84.330653,34.2364,1
"2416",-84.330649,34.236642,1
"2417",-84.33055,34.236397,1
"2418",-84.550122,34.089441,1
"2419",-84.364839,33.73049,1
"2420",-84.363113,33.973172,1
"2421",-84.518482,34.12922,1
"2422",139.55106,35.671492,1
"2423",139.549538,35.671875,1
"2424",139.548933,35.67209,1
"2425",139.561626,35.343006,1
"2426",-83.711591,34.691091,1
"2427",-83.710908,34.690106,1
"2428",139.483591,35.68407,1
"2429",120.621482,23.856338,1
"2430",127.071067,36.708388,1
"2431",-84.331304,34.236322,1
"2432",-84.823647,34.453962,1
"2433",-83.746599,34.632456,1
"2434",-84.963312,34.493703,1
"2435",120.826934,23.71874,1
"2436",-84.131569,33.798957,1
"2437",-84.131554,33.799001,1
"2438",-83.868478,34.166912,1
"2439",-82.354801,34.777533,1
"2440",-85.006275,34.774492,1
"2441",114.252815,31.217223,1
"2442",-84.628678,33.754433,1
"2444",131.141742,31.814143,1
"2446",-84.602372,34.062211,1
"2447",-83.49173,33.880653,1
"2449",-84.287671,33.782883,1
"2450",99.208357,25.113554,1
"2451",-84.663903,34.045264,1
"2452",120.684811,36.356327,1
"2453",134.123246,33.306376,1
"2454",134.123369,33.3064,1
"2455",133.974559,33.466075,1
"2456",133.974906,33.467281,1
"2457",133.409525,33.512423,1
"2459",-83.630261,34.022947,1
"2460",76.57358,32.108063,1
"2461",-83.436522,33.759432,1
"2462",-83.436575,33.759526,1
"2463",-83.373846,33.776263,1
"2464",135.436452,34.616811,1
"2465",-83.26705,34.727005,1
"2466",119.01436,29.797823,1
"2468",-84.316322,33.79838,1
"2469",-84.545836,34.042862,1
"2470",-84.333921,34.011926,1
"2471",-84.333962,34.011962,1
"2472",139.85057,36.617233,1
"2474",120.647909,23.40322,1
"2475",120.646385,23.403069,1
"2476",120.644389,23.403641,1
"2477",127.208572,36.858763,1
"2478",-82.361726,34.873811,1
"2479",-84.143499,33.888841,1
"2480",-83.882335,33.629086,1
"2481",-83.882015,33.629095,1
"2482",-83.882012,33.629102,1
"2483",-83.882033,33.629753,1
"2484",-84.126218,33.967284,1
"2485",120.984087,24.470883,1
"2486",85.258308,27.617692,1
"2487",-84.376309,34.004288,1
"2488",-84.524461,33.867498,1
"2489",-83.990952,33.751617,1
"2490",-84.966583,34.481933,1
"2491",137.755202,34.656251,1
"2492",-82.977905,33.79799,1
"2493",-82.747733,33.745963,1
"2494",-84.368482,34.497853,1
"2496",-82.808146,34.601607,1
"2497",-85.26928,35.109975,1
"2498",-83.361118,34.594378,1
"2499",120.703537,22.766283,1
"2500",-84.330643,34.644619,1
"2501",-84.295554,33.762202,1
"2502",136.649477,36.565021,1
"2503",120.686242,36.359067,1
"2504",139.382686,35.619694,1
"2505",139.382687,35.619706,1
"2506",139.382757,35.619782,1
"2507",139.382363,35.619719,1
"2508",139.382663,35.619693,1
"2509",139.38243,35.619412,1
"2510",139.381481,35.619511,1
"2511",139.381554,35.619356,1
"2512",139.382531,35.619333,1
"2513",139.38253,35.619329,1
"2514",139.381837,35.619395,1
"2515",139.382957,35.619858,1
"2516",139.383123,35.620116,1
"2517",139.382508,35.619347,1
"2518",116.554253,40.427089,1
"2519",-84.092697,33.88269,1
"2520",-84.380662,34.002303,1
"2522",136.376175,36.245238,1
"2523",120.686924,23.60741,1
"2524",120.716954,23.59648,1
"2525",-82.899559,33.794156,1
"2526",-83.20011,33.551044,1
"2527",-83.29305,33.718611,1
"2528",-84.615867,33.916305,1
"2529",-84.615862,33.9164,1
"2530",120.723753,23.592964,1
"2531",120.725949,23.586137,1
"2532",-80.985463,35.294091,1
"2533",120.737539,23.57862,1
"2534",103.161349,21.453733,1
"2535",120.748879,23.586951,1
"2538",120.743533,23.599291,1
"2539",120.742743,23.600366,1
"2540",137.806143,34.651369,1
"2541",-84.066986,34.566637,1
"2542",-84.317597,33.80305,1
"2543",141.357912,40.691758,1
"2544",120.621443,23.85633,1
"2545",-85.149729,34.622772,1
"2546",120.68673,22.675213,1
"2547",127.615299,36.156571,1
"2548",139.333137,35.676228,1
"2549",138.401628,34.960462,1
"2550",-83.727131,34.720705,1
"2551",-83.783333,33.971922,1
"2552",-83.784897,33.973403,1
"2553",-84.309222,33.796162,1
"2554",138.360625,34.918187,1
"2555",127.929074,26.642348,1
"2556",133.5358,33.552265,1
"2557",120.712928,23.729775,1
"2558",120.722256,23.723561,1
"2559",120.719313,23.717589,1
"2560",120.71524,23.689266,1
"2562",138.427003,34.974097,1
"2563",140.09629,36.118705,1
"2564",138.76323,35.525105,1
"2565",120.621897,23.856512,1
"2566",-84.233567,33.813647,1
"2567",140.635869,35.971387,1
"2568",-84.339639,33.767178,1
"2569",-84.262367,33.839092,1
"2570",-83.817926,34.162262,1
"2571",-83.981662,34.061974,1
"2572",-83.982603,34.060073,1
"2576",-83.892617,34.282384,1
"2577",-83.88003,34.285333,1
"2578",-83.73215,33.589098,1
"2579",-84.582578,33.981956,1
"2580",-84.109283,34.141808,1
"2581",-83.448158,34.57288,1
"2582",120.788369,23.729589,1
"2583",89.817803,27.637663,1
"2585",-84.064553,33.889092,1
"2586",127.105226,37.1714,1
"2587",121.517047,25.125199,1
"2588",120.900806,23.857989,1
"2589",120.591216,22.933071,1
"2590",-82.821426,34.675446,1
"2591",-82.819588,34.681,1
"2592",118.825397,32.055398,1
"2593",-84.28498,33.757243,1
"2594",-83.981785,34.06196,1
"2595",120.693104,23.594154,1
"2596",120.689256,23.593807,1
"2597",118.732132,28.691218,1
"2598",120.673058,22.93107,1
"2599",139.47771,35.299635,1
"2600",103.848694,22.334296,1
"2601",120.673063,22.931088,1
"2602",135.907806,34.961361,1
"2603",-83.863403,34.238175,1
"2605",88.303127,26.879839,1
"2606",88.400472,26.909507,1
"2607",132.908636,33.660402,1
"2608",133.782178,33.885609,1
"2609",120.683096,22.923784,1
"2610",-84.35915,33.767354,1
"2611",138.911121,35.123112,1
"2612",138.838351,34.956956,1
"2613",128.683975,35.904656,1
"2614",121.668657,31.241417,1
"2615",120.693691,23.595379,1
"2616",-80.916713,35.369261,1
"2617",138.399765,34.98043,1
"2618",138.380737,34.979428,1
"2619",-84.485162,33.810504,1
"2620",-82.350346,34.393849,1
"2621",121.05222,24.822133,1
"2622",138.872743,35.072756,1
"2623",138.771554,35.505491,1
"2624",-84.140832,33.794939,1
"2625",121.574464,24.021108,1
"2626",-83.802547,34.321352,1
"2627",137.089147,35.278176,1
"2628",137.089605,35.2773,1
"2629",139.462987,35.637562,1
"2630",139.463353,35.635233,1
"2631",140.126933,36.063722,1
"2633",120.683513,23.543292,1
"2634",-84.248219,33.983919,1
"2635",120.905459,23.847372,1
"2636",-82.639663,34.515933,1
"2638",120.76207,23.731007,1
"2639",139.218656,35.3854,1
"2640",133.676239,33.553887,1
"2641",120.740897,23.493117,1
"2642",130.73798,32.012155,1
"2643",121.079052,22.917265,1
"2645",120.705579,23.463931,1
"2646",121.041996,23.173115,1
"2647",126.993511,36.025115,1
"2648",120.835357,23.936264,1
"2650",133.15999,33.891973,1
"2651",133.750564,34.219881,1
"2652",133.750609,34.219985,1
"2653",133.766125,34.233093,1
"2654",120.650437,23.416628,1
"2655",133.676243,33.553881,1
"2656",121.329978,24.5838,1
"2657",120.797407,24.194027,1
"2658",120.797407,24.194027,1
"2659",85.161182,27.717292,1
"2660",94.506039,25.871785,1
"2661",94.506039,25.871785,1
"2662",128.268661,26.708669,1
"2663",126.740945,37.917828,1
"2664",120.871959,23.964917,1
"2665",120.677264,22.897975,1
"2666",120.620171,23.582903,1
"2667",120.701813,23.474583,1
"2668",120.711918,23.605335,1
"2669",121.581085,25.109582,1
"2671",120.609833,23.598655,1
"2672",120.871959,23.964917,1
"2673",121.45893,25.189078,1
"2675",120.837438,23.855755,1
"2676",120.837325,23.855858,1
"2677",120.838853,23.855541,1
"2678",120.675761,22.896846,1
"2679",121.451782,24.532477,1
"2681",120.768439,24.292161,1
"2682",120.706283,22.76413,1
"2683",121.46869,25.168736,1
"2684",120.754973,23.59735,1
"2685",120.607057,23.558638,1
"2686",121.13365,24.024307,1
"2687",120.747175,23.678549,1
"2688",120.599527,23.544722,1
"2689",120.623938,23.549163,1
"2690",120.598923,23.556102,1
"2692",121.437521,31.139881,1
"2694",-83.380514,33.981226,1
"2695",119.414,30.418,1
"2696",-83.941528,34.207212,1
"2697",-83.377617,33.933033,1
"2698",-84.017143,34.366978,1
"2699",-83.375606,33.96025,1
"2700",139.589308,35.716217,1
"2701",-83.881905,34.092961,1
"2702",-83.686458,34.22777,1
"2703",136.784408,35.446622,1
"2704",139.623158,35.295538,1
"2705",-83.947012,34.014921,1
"2706",-84.111748,34.207428,1
"2710",118.620195,32.092097,1
"2711",118.620356,32.09377,1
"2712",-83.948128,34.377926,1
"2713",-84.221323,34.181535,1
"2714",-84.007458,34.27967,1
"2715",-83.359398,33.911591,1
"2716",-83.384837,33.95615,1
"2717",-83.942122,33.93883,1
"2718",-84.028841,34.21994,1
"2719",-82.602249,34.097229,1
"2720",-84.03308,34.215715,1
"2721",-83.384837,33.95615,1
"2722",-84.381251,33.971502,1
"2723",114.472417,38.02328,1
"2724",138.524146,37.360974,1
"2725",132.781372,33.837097,1
"2726",127.033882,37.727617,1
"2727",-84.238655,34.034599,1
"2728",140.031757,35.696439,1
"2729",126.993721,36.025457,1
"2730",-84.090711,34.15568,1
"2731",-83.48433,34.457642,1
"2732",-83.962166,34.524279,1
"2733",-83.893562,34.386959,1
"2734",-84.147536,34.182871,1
"2735",-84.147573,34.182866,1
"2736",-84.147376,34.182982,1
"2737",-84.272188,34.036842,1
"2738",-84.017707,33.985571,1
"2739",117.089485,39.139233,1
"2740",-83.984007,34.239092,1
"2742",-84.333275,33.956673,1
"2743",137.843217,36.691058,1
"2744",137.051833,35.225022,1
"2745",-83.370003,34.200001,1
"2746",-83.884952,34.166799,1
"2747",114.40581,25.815783,1
"2748",-84.260803,34.177192,1
"2749",137.846615,36.698886,1
"2751",100.20556,25.699587,1
"2752",-84.381601,34.055803,1
"2753",-83.37524,33.961516,1
"2754",127.913831,35.683339,1
"2755",-83.79834,33.981502,1
"2756",-84.255333,34.024845,1
"2757",-84.221324,34.181548,1
"2758",-84.163343,34.150384,1
"2759",-84.377105,33.976274,1
"2760",-83.359283,33.911514,1
"2761",-84.163343,34.150384,1
"2762",-83.554803,33.996353,1
"2763",-84.163343,34.150384,1
"2764",-84.378082,33.975587,1
"2765",-84.026413,33.900928,1
"2766",-84.002844,34.1137,1
"2767",128.001871,35.708859,1
"2768",-83.155333,33.881622,1
"2769",-84.230296,33.973543,1
"2770",126.992005,36.019695,1
"2772",-83.340538,33.942848,1
"2773",-84.355759,33.806587,1
"2774",-84.30252,34.033542,1
